id,base_month_income,base_car_km,base_loan_rate,base_loan_monthrepay,base_car_years,base_ages,br_scoreafautofin,ir_id_x_cell_cnt,ir_m12_id_x_home_addr_cnt,ir_allmatch_days,als_m12_id_tot_mons,als_m12_id_max_monnum,als_m12_id_nbank_oth_orgnum,als_m12_id_nbank_allnum,als_lst_cell_bank_inteday,als_m12_id_nbank_tot_mons,als_m12_id_nbank_max_monnum,als_m12_id_rel_allnum,als_m12_id_nbank_cons_orgnum,als_m12_cell_bank_tra_allnum,als_m12_cell_nbank_cf_allnum,als_m12_id_nbank_finlea_allnum,als_m12_cell_af_allnum,als_m12_cell_pdl_allnum,als_m6_id_nbank_allnum,als_m6_id_max_monnum,als_m6_id_nbank_oth_orgnum,als_m6_id_nbank_tot_mons,als_m6_id_nbank_max_monnum,als_m3_id_nbank_allnum,als_m3_id_max_monnum,als_m3_id_nbank_oth_orgnum,als_m3_id_nbank_tot_mons,als_m3_id_nbank_max_monnum,als_d15_id_nbank_oth_allnum,fico_result,fico_app_cnt,base_is_guarantee,base_nation,base_is_local,base_has_rebuy,base_sex,zx_result,zx_is_baihu,zx_is_current_ovd,zx_is_credictcard_current_ovd,zx_is_lian3_lei6,loan_is_black,base_has_driverlicensce,zx_account_status,fraud_flag
01cbENZdyTEHhkhbXskaCW/Rh47ATNWAD/EcAZrSs2c=,1,4,3,3,5,1,5,4,2,2,5,5,4,6,2,5,5,-1,2,-1,3,-1,-1,3,6,5,4,4,5,5,5,3,2,5,4,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
Vyhsuq+ykC9BFm4JHx1S0lgS75tgjSKIjbYZT/Co3UA=,2,2,2,3,2,1,-1,3,2,3,2,2,-1,2,2,2,2,-1,-1,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
02dhDeh43o9Vhqvpg050sbCDC0U18L/PGRAM+YpMFWU=,2,6,3,5,5,3,-1,2,2,5,5,2,-1,4,4,4,2,2,2,2,-1,-1,-1,-1,3,2,-1,3,2,-1,-1,-1,-1,-1,-1,7,2,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
CtvtXvaDx2tSGSjPZnWVVD21QEH64543A9U/2/b9x6A=,2,2,2,4,2,1,3,3,2,5,2,2,-1,2,4,2,2,-1,-1,-1,2,2,2,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,4,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,0
07h1ZZIgkOX7D3Rb7z/itLsIKr7JZ9gsN+LZ7nNw3bA=,1,2,1,5,4,2,3,2,2,3,3,2,-1,3,2,3,2,-1,2,-1,-1,-1,-1,-1,2,2,-1,2,2,2,2,-1,2,2,-1,8,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
07MYrm1TZD810eyG9FcZwb89dQ02rHDgWUf88rQzGOc=,4,4,3,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
upKG8eHrzdjTTYlq3OrX1eUexO+lDBkowcbxcgKygdo=,1,2,3,2,3,1,-1,3,2,7,2,2,-1,2,5,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
0BldDYlUmZ81e6LCnDGBNhCnXKw9EcRSvcdC1vMV9+Y=,2,6,3,5,5,1,4,3,2,6,2,4,-1,2,4,2,2,4,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
0bRSCboI70Q2MgAWmMg6rFgS75tgjSKIjbYZT/Co3UA=,1,1,3,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
0Db2KuFHcKebNty6tnzKeRysw6on1cuvx0QJBT11vl8=,3,2,1,5,2,1,3,2,2,6,2,2,-1,2,4,2,2,-1,2,-1,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
ApIKhmqx6lV5lmdRMtFWeMFDSsuqhgkbMbDnBodkcqw=,2,2,3,4,2,1,5,2,3,5,3,3,-1,4,4,3,3,2,2,2,2,-1,-1,2,3,3,-1,2,3,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0Fn7ovQKlsukyCOXXPTDc1LMPbHuKJxDQQr4L2GIklI=,1,2,3,5,1,2,6,2,4,2,6,6,5,7,2,5,6,4,4,4,4,-1,-1,3,7,6,4,4,6,7,6,4,4,6,4,3,2,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
rLmcmUpf8Y8zXfMav+HTKPn9LpUeHz10ytfCjbyFfZA=,3,4,2,5,4,1,2,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0qS0wFQPG8tsudgZSVDeO1MnPbuguH/vGszadhblZIo=,5,2,2,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
5sxe/coUyaTStDPs3RwbUU23HtLFiEB3343r51BGiks=,3,2,2,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0jpJ6ZQS+n6d1FTxBn6n307Jxn1aTNJlAwTEwXGRaPs=,3,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,1,0
vv1nqCC8XooldKQTcnASGo8QFBJYTvvJPr9aRl8VZ2w=,6,2,1,5,1,3,6,3,3,-1,6,4,-1,5,4,6,3,2,3,-1,-1,-1,-1,-1,3,4,-1,2,3,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
gkgymRqh1l1wB5QYdv2VQeSZtQpg1b1vMDh/981lA9M=,2,4,3,3,4,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
5QljhlBQBYTk8VwS5LSR+E23HtLFiEB3343r51BGiks=,2,3,3,1,4,1,3,2,2,3,6,5,5,6,2,6,4,2,3,3,4,2,-1,-1,6,5,4,4,4,6,5,4,4,4,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
qNEsSv6Dcgico/yONpCI2sFDSsuqhgkbMbDnBodkcqw=,3,1,3,5,1,4,4,2,2,2,5,2,-1,4,2,5,2,-1,2,-1,4,2,2,3,3,2,-1,3,2,3,2,-1,3,2,-1,4,2,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0M+WRuZpnGkcin/8C1GTxuvtmXqVs50qVF7g+A+N2N0=,4,2,3,3,1,1,5,2,2,2,3,6,3,6,2,3,6,4,2,3,4,3,3,3,7,6,3,2,6,7,6,3,2,6,3,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
mAi9mLPuK0DDaZPLdpTGGzKJggatfzHt7EyH61BuoS0=,2,3,1,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
9K8CJYKsaTuh63RpNMd51a6CxIwHbFDgkl+LNSRc1IU=,3,3,1,2,4,3,-1,3,2,3,3,4,2,2,4,2,2,4,-1,4,-1,-1,2,-1,-1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0NhIfoum9/cLvKgryhdFHMFDSsuqhgkbMbDnBodkcqw=,4,6,3,5,5,2,-1,3,2,6,4,2,2,4,4,4,2,-1,2,-1,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
YH8fFpTrI+RTqS5UFO4GgmoRnACCwcU+VF3VwCeV3pQ=,1,6,3,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,0
0p/PX8WpU+kP8MJtRcMiP/n9LpUeHz10ytfCjbyFfZA=,3,4,2,2,5,2,6,3,2,4,4,3,-1,4,3,4,3,3,3,-1,2,-1,-1,2,5,3,-1,4,3,4,3,-1,3,3,-1,4,2,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
GxVohisUgZrMQpYdrgEtyr0ZvuRySPubS9lBbijN3Rw=,1,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,3,-1,0
Z9g1OtRz1RJcO4fhoaCQrr0ZvuRySPubS9lBbijN3Rw=,2,1,1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,3,-1,0
ZCr4f7BAMTtnRITkCRHf08FDSsuqhgkbMbDnBodkcqw=,6,4,3,5,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
qTn9NGW0RU26pFBJrvCdWxu5Zg5IcSjnluOYE6ax7Qk=,3,3,3,2,5,1,6,4,4,2,5,4,-1,5,2,4,3,4,2,2,2,-1,-1,2,4,4,-1,3,3,3,4,-1,2,3,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0SgPafd8JpbFiyikORwtIUjoDqorpXP3mvfaTZZFPsk=,2,4,3,2,5,2,4,2,2,4,3,2,-1,2,3,2,2,2,-1,2,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0sWFwQzPM8YfMeDjwgj10Pn9LpUeHz10ytfCjbyFfZA=,3,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0uQsiwzqFcQxtHAwEQOJJr89dQ02rHDgWUf88rQzGOc=,3,1,2,5,2,1,4,3,2,-1,3,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
upzkXry6BoCHiSQcmh01ZBysw6on1cuvx0QJBT11vl8=,1,4,3,2,5,2,-1,3,2,2,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0yUJlNeszLPlY2xAmN7nJlMnPbuguH/vGszadhblZIo=,4,2,2,1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
0zowzDteGAbTJcie4emf93fsV4irW0L2ZNtxBFAEeYc=,5,1,3,5,5,5,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
yPlVTkCjgvlUUPQkR6h6HUjoDqorpXP3mvfaTZZFPsk=,2,2,2,4,4,1,5,3,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
12SDGZlOwEWnUn5tKL37R9Y5RXqEL9zctYILHU55/es=,1,4,2,1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
HKi7gfZ9pJVXKhPcLdSfl1Zwq+1jwWKyCvPgOSBWmIU=,1,3,3,1,4,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
CAJX+/fyne7HiZiFzMvOgr89dQ02rHDgWUf88rQzGOc=,5,6,3,5,5,2,-1,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
1afJhFZU2ayZ67UNrZ/ftD21QEH64543A9U/2/b9x6A=,2,1,2,5,5,1,-1,4,3,2,6,5,3,6,2,6,4,4,3,4,4,4,4,3,6,5,3,4,4,4,3,-1,3,3,-1,2,2,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
H3dTP4PviuDC6RvWkA8S9gohbnxfKNJY34T5NEYcDug=,2,4,3,3,5,5,4,2,2,6,2,2,-1,2,5,2,2,-1,-1,-1,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
1c/XqFOaVAGuF8hZY3+BLBysw6on1cuvx0QJBT11vl8=,2,4,3,3,5,3,4,2,2,2,6,6,3,7,3,6,3,4,2,4,4,-1,-1,3,7,6,3,4,3,6,6,3,4,3,-1,8,3,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
zrA6PWENJSIdXrWLWSM1RE7Jxn1aTNJlAwTEwXGRaPs=,4,4,3,5,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
1dDrIeAINrg6hnTv0x+zjbMCGy7ZbLKBbHJuyqHntVY=,1,6,3,5,5,2,2,3,2,2,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
PZa0jcaqt4dC37YQEOgxmRge5xUo8VAPBvSFmbRHyA4=,3,2,3,3,3,2,-1,3,4,3,5,5,3,6,2,4,5,-1,3,-1,2,2,2,-1,6,5,3,3,5,4,4,2,2,4,2,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
1FV55hbTlXqvGt08CGgjnBysw6on1cuvx0QJBT11vl8=,3,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
LTp8zEfouspLnWENJniJXL9XfEhal47N73MSOMP881M=,3,3,2,2,4,1,6,3,2,3,6,6,3,7,3,6,6,4,4,4,4,-1,-1,3,7,6,3,4,6,3,3,-1,3,2,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
1GTxj9Uz+qSh4cs7xAzNSFcRZsj5m8D0of5uIC59d90=,2,6,3,5,5,5,-1,3,2,2,4,3,3,4,2,3,3,3,-1,2,2,2,3,-1,3,3,2,2,3,3,3,2,2,3,2,2,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
Bgriunqu/pSdOB3k6QB97GoRnACCwcU+VF3VwCeV3pQ=,1,2,1,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
YkxYUOSjTeVg9daopdgoy9sR2wFaYcSvAv1UmKINXiI=,3,5,2,2,5,1,3,2,2,6,3,3,3,4,4,3,3,-1,2,-1,2,-1,-1,-1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,6,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,0
1mDq/Vw3XaqAILyZEk/cyzv/V5UdKq5QqfKb5458DwA=,1,4,2,4,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
1nAQrlboOxJmkOSY7ZJdcm/Rh47ATNWAD/EcAZrSs2c=,2,3,2,2,5,4,5,2,4,4,4,4,-1,3,3,3,2,4,2,4,2,2,2,-1,2,2,-1,2,2,2,2,-1,2,2,-1,9,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
rQtAT04E/E8tbmQyEO+x/moRnACCwcU+VF3VwCeV3pQ=,1,3,3,2,5,1,6,4,2,7,3,2,-1,3,2,3,2,2,2,-1,-1,-1,-1,-1,3,2,-1,3,2,3,2,-1,3,2,-1,8,2,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
1PEzzjR2bJnS7DqQ5riSgOUexO+lDBkowcbxcgKygdo=,1,4,3,5,5,1,6,2,2,-1,2,3,2,3,2,2,3,-1,2,-1,-1,-1,2,-1,3,3,2,2,3,3,3,2,2,3,2,3,2,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
wZ2tJTBOv0d9c0l4kQSWSrCDC0U18L/PGRAM+YpMFWU=,5,2,3,5,1,1,3,2,2,6,3,2,-1,3,4,3,2,-1,-1,-1,2,2,2,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
1rR2c5gb+vax7p8s7ZPYpJhr10iz5SPSUoarz+IYnkM=,1,4,3,1,5,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,2,-1,0
1v3EqpjF4ZSC4nbQIHqXrJVefheBCyKWno31TwQY/No=,2,4,2,4,4,1,-1,3,3,-1,5,3,-1,5,3,5,3,3,2,-1,-1,-1,-1,-1,3,2,-1,3,2,3,2,-1,3,2,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
dk7PW1WCeUAuZchmNX38xbwhdOmJhasQGcCsYnNJodE=,3,6,3,5,5,1,3,2,2,6,5,2,2,4,3,5,2,-1,3,-1,3,-1,2,3,2,2,2,2,2,2,2,2,2,2,-1,6,2,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
D5qxlkHv82lc9wIm86IyEgohbnxfKNJY34T5NEYcDug=,2,6,3,5,5,2,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
1VE1lhFQmB5q8hhKeoxDteUexO+lDBkowcbxcgKygdo=,1,2,3,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,0
FYRAV9VPl/e9j2743MzAxcHAmVRV+zH9A6KfGI1oVZ0=,3,2,3,2,2,3,5,4,2,7,2,2,-1,2,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
1xCZXxddMYzxan/UjoZ0AoKk+RgpxZ5CquL6pjPLrHo=,4,1,1,5,2,1,6,3,4,2,6,6,4,7,2,6,6,4,4,-1,4,-1,-1,4,7,5,3,4,5,7,5,3,4,5,-1,9,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
ZuZAjU4+CWlOnKe6SrdiTOa/PD4t5CNeKUHEuuPOqkQ=,2,4,2,2,5,1,6,3,3,2,6,6,5,7,2,6,6,4,4,4,4,2,-1,4,7,6,4,4,6,7,6,4,3,6,-1,8,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
1yhrR7tFFgmZPd8nsV9YV789dQ02rHDgWUf88rQzGOc=,3,4,1,1,2,1,5,2,2,4,5,2,-1,4,3,4,2,2,-1,2,3,-1,-1,3,4,2,-1,4,2,2,2,-1,2,2,-1,5,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
9ss04oyB84JBd+2rmmhK7QOKOK+2mY9qGmd//3BDhjI=,2,2,2,3,3,3,5,2,2,2,3,2,-1,2,3,2,2,2,-1,2,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
1ysko5xlwHUappqELeAtYea/PD4t5CNeKUHEuuPOqkQ=,4,4,1,1,4,1,6,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,3,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
Gs1fM53uX1kF6mz2qEM7mS1f1ewJRewpgFAeH8CxRhg=,2,3,2,1,5,3,4,2,2,3,2,2,2,2,3,2,2,-1,-1,-1,-1,2,2,-1,2,2,2,2,2,2,2,2,2,2,-1,7,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
20c2d87W2wNJ8NNLfXD6pjKJggatfzHt7EyH61BuoS0=,2,3,3,4,5,3,3,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
21EmOxrycb1MMlKNojK0ZG6cJJ3f6QYDXhf9UKuvqwM=,6,1,2,5,2,4,6,3,2,2,3,3,2,3,2,3,2,2,-1,-1,-1,3,2,-1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
22USBoX90CeuhdPAScS2R70ZvuRySPubS9lBbijN3Rw=,4,2,1,5,4,3,-1,2,2,4,3,2,-1,3,3,3,2,-1,-1,-1,3,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,9,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
jd+4CloYQoDOWhYmQzwV0bCDC0U18L/PGRAM+YpMFWU=,3,2,3,2,5,2,3,2,2,2,4,3,-1,3,2,3,2,-1,2,4,2,-1,-1,2,3,3,-1,3,2,2,3,-1,2,2,-1,7,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
fZBHaVk5M17GmG/qEzzRzXfsV4irW0L2ZNtxBFAEeYc=,2,6,3,5,5,1,5,2,3,3,5,3,-1,4,2,5,2,-1,2,2,4,-1,-1,3,3,3,-1,3,2,2,2,-1,2,2,-1,6,2,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
28sA9lyFMHt0hB78ju6C17sIKr7JZ9gsN+LZ7nNw3bA=,4,3,2,4,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
ZkDBUk2SIe7Sg3oGZUdDMQrYOZuUCqXE+3wvlISLJ3M=,2,3,3,3,4,1,5,2,2,2,3,3,2,4,2,3,3,2,-1,-1,3,3,3,-1,4,3,2,3,3,4,3,2,3,3,2,6,2,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,0
wNZHkv78i+CPGfsvHjEntHfsV4irW0L2ZNtxBFAEeYc=,3,4,3,3,5,1,2,2,4,6,3,3,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
2aQAU8UEY0fWnMrlW2ka5b0ZvuRySPubS9lBbijN3Rw=,3,4,3,1,4,2,5,2,2,4,2,3,-1,3,3,2,3,-1,2,-1,3,-1,-1,3,3,3,-1,2,3,3,3,-1,2,3,-1,3,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
il0dytcVS95Ry66IfSY/Jj21QEH64543A9U/2/b9x6A=,4,2,2,4,1,2,4,2,2,5,3,2,-1,2,4,2,2,3,-1,2,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,8,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
